TreeID,qSpecies,qAddress,qSiteInfo,DBH,PlotSize,Latitude,Longitude
86551,Arbutus 'Marina' :: Hybrid Strawberry Tree,1801X 27th Ave,Sidewalk: Curb side : Cutout,8,3x3,37.7538037727045,-122.485109870887
26781,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',1762 Church St,Sidewalk: Curb side : Cutout,6,3X3,37.7426803093545,-122.426660244792
90791,Agonis flexuosa :: Peppermint Willow,3601 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7737579129924,-122.497555221714
7151,Ficus nitida :: Laurel Fig,708 Fillmore St,Sidewalk: Curb side : Cutout,12,3X3,37.775944219835,-122.431133084506
1398,Magnolia grandiflora :: Southern Magnolia,47 Ardath Ct,Sidewalk: Curb side : Cutout,3,3X4,37.7344612068158,-122.382399955055
21962,Lophostemon confertus :: Brisbane Box,2535 03rd St,Sidewalk: Curb side : Cutout,3,3x3,37.7574710409314,-122.388131505989
11036,Ficus nitida :: Laurel Fig,1521 Hyde St,Sidewalk: Curb side : Cutout,70,3x3,37.79483991673,-122.41821975317
93465,Prunus x 'Amanogawa' :: Flowering Cherry,1699X Taraval St,Sidewalk: Curb side : Cutout,3,3x3,37.7424340339905,-122.484069021286
11610,Metrosideros excelsa :: New Zealand Xmas Tree,80X Junipero Serra Blvd,Sidewalk: Curb side : Cutout,18,2X3,37.7331026312309,-122.472141799028
23388,Quercus suber :: Cork Oak,1500X Van Ness Ave,Median : Cutout,6,G,37.789401783497,-122.42204126893
8049,Pyrus kawakamii :: Evergreen Pear,600 Fulton St,Sidewalk: Curb side : Cutout,12,3X3,37.7786897656705,-122.427558625827
110558,Ficus nitida :: Laurel Fig,1X Otis St,Sidewalk: Curb side : Cutout,,3x3,37.7729892139286,-122.418628045346
3428,Platanus x hispanica :: Sycamore: London Plane,6941 California St,Sidewalk: Curb side : Cutout,75,3X3,37.783314366379,-122.492130323992
90852,Arbutus 'Marina' :: Hybrid Strawberry Tree,2439 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7743264199702,-122.485056492221
6990,Ficus nitida :: Laurel Fig,855 Fell St,Sidewalk: Curb side : Cutout,18,3X3,37.7747324668328,-122.431922464006
19363,Shrub :: Shrub,738 Shields St,Sidewalk: Curb side : Cutout,3,3X3,37.7179604248963,-122.469295726054
17523,Ulmus parvifolia :: Chinese Elm,309 Persia Ave,Sidewalk: Curb side : Cutout,18,3x3,37.7220182361725,-122.433476163825
89655,Prunus serrulata :: Ornamental Cherry,3003 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7782804306874,-122.480534228481
82168,Ulmus pumila :: Siberian Elm,60 Arguello Blvd,Sidewalk: Curb side : Cutout,,,37.7888263661678,-122.45932801632
18635,Pyrus kawakamii :: Evergreen Pear,20 Reuel Ct,Sidewalk: Curb side : Cutout,0,3X3,37.736478907812,-122.3833405631
90343,Eriobotrya deflexa :: Bronze Loquat,1521 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7766386380593,-122.475230094421
89693,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',2155X Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7787192375961,-122.471150518933
90859,Arbutus 'Marina' :: Hybrid Strawberry Tree,2331 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7743857485979,-122.483806144253
10559,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,266 Harbor Rd,Sidewalk: Curb side : Cutout,18,3X4,37.7332965451478,-122.379368227321
20,Platanus x hispanica :: Sycamore: London Plane,2810X 14th Ave,Sidewalk: Curb side : Cutout,14,3X3,37.7379505257286,-122.468903703785
7135,Schinus terebinthifolius :: Brazilian Pepper,336X Cabrillo St,Sidewalk: Curb side : Cutout,30,3X3,37.775517371009,-122.462140179219
2140,Eucalyptus polyanthemos :: Silver Dollar Eucalyptus,1100X Bosworth St,Median : Cutout,18,4,37.7346217448773,-122.438813219285
3226,Platanus x hispanica :: Sycamore: London Plane,3852 California St,Sidewalk: Curb side : Cutout,25,3X3,37.7859140071107,-122.458022292935
516,Ficus nitida :: Laurel Fig,2800 24th St,Sidewalk: Curb side : Cutout,18,4x4,37.7528917628192,-122.408221130018
91584,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,324 South Van Ness Ave,Sidewalk: Curb side : Cutout,9,3x3,37.7679846640127,-122.417830363455
18002,Ulmus parvifolia :: Chinese Elm,2676 Pine St,Sidewalk: Curb side : Cutout,18,3X3,37.7872274699544,-122.439867367887
27300,Pinus canariensis :: Canary Island Pine,7900X Geary Blvd,Sidewalk: Curb side : Cutout,6,5x5,37.7792783288562,-122.503991098801
4902,Ginkgo biloba :: Maidenhair Tree,94 Ardath Ct,Sidewalk: Curb side : Cutout,3,3X4,37.73409045999,-122.381871694314
23779,Lophostemon confertus :: Brisbane Box,1008 Webster St,Sidewalk: Curb side : Cutout,20,3X3,37.7798551428905,-122.430104118218
14180,Platanus x hispanica :: Sycamore: London Plane,1817 Market St,Sidewalk: Curb side : Cutout,12,4X4,37.7714466814674,-122.423751602704
89533,Quercus ilex :: Holly Oak,5140 Anza St,Sidewalk: Curb side : Cutout,3,3x3,37.7773830461441,-122.503467886196
8448,Platanus x hispanica :: Sycamore: London Plane,1801 Geary Blvd,Sidewalk: Curb side : Cutout,18,3x3,37.7844911459385,-122.431167296815
91254,Acacia stenophylla :: Shoestring Acacia,928x Guerrero St,Median : Cutout,3,3x100,37.7562915069181,-122.423330899086
9579,Pittosporum undulatum :: Victorian Box,1291 Golden Gate Ave,Sidewalk: Curb side : Cutout,12,3X3,37.7795467977493,-122.431760157134
1324,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,4051X Alemany Blvd,Sidewalk: Curb side : Cutout,50,3x3,37.7099309898835,-122.470252581934
15190,Platanus x hispanica :: Sycamore: London Plane,1080 Mission St,Sidewalk: Curb side : Cutout,6,3X3,37.7796174519497,-122.410545423721
86286,Melaleuca quinquenervia :: Cajeput,1300 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.763225825829,-122.483480563078
16829,Corymbia ficifolia :: Red Flowering Gum,2185 O'Farrell St,Sidewalk: Curb side : Cutout,18,4x4,37.7822061539958,-122.440675636453
6352,Metrosideros excelsa :: New Zealand Xmas Tree,1985 Ellis St,Sidewalk: Curb side : Cutout,6,3x3,37.7814366773835,-122.4387792662
86013,Arbutus 'Marina' :: Hybrid Strawberry Tree,1600X 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7574892930565,-122.486308841123
90340,Eriobotrya deflexa :: Bronze Loquat,1609 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7766328895552,-122.475999214233
21442,Metrosideros excelsa :: New Zealand Xmas Tree,2700X Sunset Blvd,Sidewalk: Curb side : Cutout,6,10,37.7366355480025,-122.494159995324
91760,Pistacia chinensis :: Chinese Pistache,2190X Harrison St,Sidewalk: Curb side : Cutout,3,3x3,37.7623457027108,-122.412923089625
7333,Pyrus kawakamii :: Evergreen Pear,2066 Fillmore St,Sidewalk: Curb side : Cutout,6,3X3,37.7887346608959,-122.433714323915
24111,Melaleuca quinquenervia :: Cajeput,180X Whitney Young Cir,Sidewalk: Curb side : Cutout,6,3X3,37.7358776620103,-122.38591004253
13959,Platanus x hispanica :: Sycamore: London Plane,1125 Market St,Sidewalk: Curb side : Cutout,35,4X4,37.7799475442031,-122.412991971291
90767,Agonis flexuosa :: Peppermint Willow,3927 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7736333636338,-122.50068306697
86060,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1869 28th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7525402584661,-122.486098523179
28147,Magnolia grandiflora :: Southern Magnolia,221 Dolores St,Sidewalk: Curb side : Cutout,3,3X3,37.7659405821883,-122.426333522982
90300,Metrosideros excelsa :: New Zealand Xmas Tree,4425 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.775233435802,-122.506258429872
90874,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,1941 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7745727468597,-122.479724461021
2172,Metrosideros excelsa :: New Zealand Xmas Tree,1010X Haight St,Sidewalk: Curb side : Cutout,6,3X3,37.7710979644197,-122.438930293594
8249,Acer rubrum :: Red Maple,1515 Galvez Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7397580688138,-122.386403238688
24578,Pyrus kawakamii :: Evergreen Pear,2301 Fillmore St,Sidewalk: Curb side : Cutout,6,3x3,37.7909275993488,-122.434313744932
29129,Lophostemon confertus :: Brisbane Box,318 Leavenworth St,Sidewalk: Curb side : Cutout,3,3x3,37.7839240765348,-122.414194438723
29561,Lophostemon confertus :: Brisbane Box,3150X Ingalls St,Sidewalk: Curb side : Cutout,18,3X3,37.719460808024,-122.392775509842
5593,Magnolia grandiflora :: Southern Magnolia,1099 DOLORES ST,Sidewalk: Curb side : Cutout,3,3x3,37.7519605498096,-122.424920837429
10563,Lophostemon confertus :: Brisbane Box,290 Harbor Rd,Sidewalk: Curb side : Cutout,12,3X4,37.7334409100048,-122.379666472645
11897,Metrosideros excelsa :: New Zealand Xmas Tree,495 Keith St,Sidewalk: Curb side : Cutout,18,3X3,37.7370851667986,-122.382371245383
5116,Corymbia ficifolia :: Red Flowering Gum,2720 Diamond St,Sidewalk: Curb side : Cutout,32,4X4,37.7357887507896,-122.434326995994
85670,Acer rubrum 'Red Sunset' :: Red Swamp Maple,501X Bryant St,Sidewalk: Curb side : Cutout,3,3x3,37.7812695783915,-122.395810717988
18128,Metrosideros excelsa :: New Zealand Xmas Tree,1400X Portola Dr,Median : Cutout,12,10,37.7392747636088,-122.466276146282
90310,Tristaniopsis laurina :: Swamp Myrtle,2319 Balboa St,Sidewalk: Curb side : Cutout,3,3x3,37.7762519638613,-122.48380586938
1397,Ginkgo biloba 'Autumn Gold' :: Ginkgo: Autumn Gold,46 Ardath Ct,Sidewalk: Curb side : Cutout,3,3X4,37.7345487420519,-122.382265852373
3844,Lophostemon confertus :: Brisbane Box,201X Cashmere St,Sidewalk: Curb side : Cutout,6,3X3,37.7365838606598,-122.386190822782
7099,Acacia melanoxylon :: Blackwood Acacia,2014 Fell St,Sidewalk: Curb side : Cutout,24,3X3,37.7725722204698,-122.451179157902
91981,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1210 09th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.7656899972839,-122.46635680061
103855,Syagrus romanzoffianum :: Queen Palm,1489 Polk St,Sidewalk: Curb side : Pot,3,3x3,37.7900993346467,-122.420590411881
12204,Ligustrum lucidum :: Glossy Privet,1365X La Salle Ave,Sidewalk: Curb side : Cutout,12,3X3,37.7327261850679,-122.384587939042
90575,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,2008 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7746982485552,-122.480342614213
586,Acer rubrum :: Red Maple,3040 24th St,Sidewalk: Curb side : Cutout,3,3x3,37.7526919453923,-122.412824751929
13725,Platanus orientalis :: Eastern Plane Tree,776 Market St,Sidewalk: Curb side : Cutout,25,4X4,37.7864612448363,-122.405124533765
20746,Cupressus macrocarpa :: Monterey Cypress,1692X Sunset Blvd,Sidewalk: Curb side : Cutout,42,60,37.7554196391607,-122.495529849669
1061,Ulmus pumila :: Siberian Elm,2061X Alemany Blvd,Sidewalk: Curb side : Cutout,40,3X3,37.7191194136535,-122.440492025318
3752,Acer spp :: Maple,1000 Carolina St,Median : Cutout,12,18,37.755955933673,-122.399947693157
108145,Ficus laurel ::,969 OAK ST,Sidewalk: Curb side : Cutout,,3x3,37.7732903053544,-122.435195856484
23615,Platanus x hispanica :: Sycamore: London Plane,90X Vicente St,Sidewalk: Curb side : Cutout,12,3X3,37.7399139766504,-122.467318506922
29510,Lophostemon confertus :: Brisbane Box,1900X Ingalls St,Sidewalk: Curb side : Cutout,3,3x3,37.7271668801466,-122.385864979116
26984,Callistemon viminalis :: Weeping Bottlebrush,1381 Silver Ave,Sidewalk: Curb side : Cutout,6,3X3,37.7314069136466,-122.409316188794
4430,Eucalyptus sideroxylon :: Red Ironbark,1195 Church St,Sidewalk: Curb side : Cutout,18,3X3,37.7517928138361,-122.427358521283
6874,Lophostemon confertus :: Brisbane Box,215X Fell St,Sidewalk: Curb side : Cutout,6,3X3,37.77603250862,-122.42147702201
26515,Corymbia ficifolia :: Red Flowering Gum,2886 Harrison St,Sidewalk: Curb side : Cutout,,3X3,37.7513368683627,-122.411935812817
9044,Lithocarpus densiflorus :: Tan Oak,5455 Geary Blvd,Sidewalk: Curb side : Cutout,12,3X3,37.7800871939241,-122.478040548367
7870,Metrosideros excelsa :: New Zealand Xmas Tree,1001 Franklin St,Sidewalk: Curb side : Cutout,12,3X3,37.7841028269903,-122.422888431641
8924,Metrosideros excelsa :: New Zealand Xmas Tree,4600 Geary Blvd,Median : Cutout,12,M6,37.7808102510776,-122.468816618286
13401,Pinus pinea :: Italian Stone Pine,344 Marietta Dr,Median : Cutout,70,5,37.7391272835542,-122.443996396446
429,Magnolia grandiflora :: Southern Magnolia,1930X Lake St,Sidewalk: Curb side : Cutout,70,3x3,37.7860256698028,-122.480657493479
138267,Cupressus macrocarpa :: Monterey Cypress,2800x GEARY BLVD,Median : Cutout,12,Width 0ft,37.7821630624037,-122.449672117079
244344,Ulmus parvifolia :: Chinese Elm,101x Octavia St,Median : Cutout,7,Width 0ft,37.7737487675431,-122.424046387097
92531,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,1298X Kansas St,Median : Cutout,4,,37.7533556870153,-122.402451357562
142132,Cupressus macrocarpa :: Monterey Cypress,2400x GEARY BLVD,Median : Cutout,46,Width 0ft,37.7828306302801,-122.443218797439
180289,Tristaniopsis laurina :: Swamp Myrtle,1460x Alemany Blvd,Median : Cutout,3,Width 3ft,37.7285926332424,-122.434602858149
194320,Phoenix canariensis :: Canary Island Date Palm,400x The Embarcadero,Median : Yard,23,Width 7ft,37.7939352489635,-122.392633022622
132028,Olea europaea :: Olive Tree,33x Battery St,Median : Yard,27,,37.7911327033699,-122.399447311639
185057,Calocedrus decurrens :: Incense Cedar,700x Sloat Blvd,Median : Cutout,28,Width 0ft,37.7345070764722,-122.480254005554
137822,Pyrus kawakamii :: Evergreen Pear,2188 Pine St,Sidewalk: Curb side : Cutout,2,Width 0ft,37.7882765186021,-122.431703685395
211246,Pinus radiata :: Monterey Pine,255x San Marcos Ave,Median : Cutout,24,Width 5ft,37.7464950783995,-122.466276302521
180092,Tristaniopsis laurina :: Swamp Myrtle,2200x Alemany Blvd,Median : Cutout,3,Width 2ft,37.7176873551527,-122.442516205061
184627,::,3300x Noriega St,Median : Cutout,0,Width 0ft,37.7532062522999,-122.499877713808
221302,Brahea edulis :: Guadalupe Palm,3400x Cesar Chavez St,Median : Yard,14,Width 10ft,37.7481465061591,-122.418461487031
234347,Phoenix canariensis :: Canary Island Date Palm,550x Dolores St,Median : Yard,28,,37.760530661773,-122.425991895418
135589,Platanus x hispanica :: Sycamore: London Plane,150x Drumm St,Median : Yard,7,Width 7ft,37.79477355652,-122.396606749907
194378,Phoenix canariensis :: Canary Island Date Palm,300x The Embarcadero,Median : Yard,27,Width 8ft,37.7899104347693,-122.388999044794
138492,Liquidambar styraciflua :: American Sweet Gum,2290 Bush St,Sidewalk: Curb side : Cutout,6,Width 0ft,37.7869321532521,-122.434763018716
22836,Metrosideros excelsa :: New Zealand Xmas Tree,111 Turquoise Way,Sidewalk: Curb side : Cutout,11,3X3,37.7433389202522,-122.444111827199
249477,Corymbia ficifolia :: Red Flowering Gum,1300x Van Ness Ave,Median : Yard,19,,37.7878808258785,-122.421817614792
136328,Rhamnus alaternus :: Italian Buckthorn,447 Broadway,Sidewalk: Curb side : Cutout,3,Width 3ft,37.7980025633245,-122.404869612942
221334,Callistemon viminalis :: Weeping Bottlebrush,90x Peralta Ave,Median : Yard,12,Width 10ft,37.747560836176,-122.406989109071
248774,Corymbia ficifolia :: Red Flowering Gum,10x Lyell St,Median : Yard,25,Width 10ft,37.7328175852443,-122.43199565878
223862,Cussonia spicata :: Cabbage tree,3700x Cesar Chavez St,Median : Yard,6,Width 10ft,37.7479993446903,-122.422665546004
178033,Olea europaea :: Olive Tree,1378x Geneva Ave,Median : Yard,6,,37.712924818104,-122.433308378475
247576,Schinus terebinthifolius :: Brazilian Pepper,350x Alemany Blvd,Median : Yard,25,,37.733415932988,-122.413214248635
98804,Ginkgo biloba :: Maidenhair Tree,950x Clay St,Sidewalk: Curb side : Cutout,2,3x3,37.7940492982967,-122.408332474088
116064,Prunus caroliniana :: Carolina Cherry Laurel,693 Vermont St,Sidewalk: Curb side : Cutout,6,8x7,37.7616960293658,-122.404127986133
138255,Acer rubrum :: Red Maple,1400x DIVISADERO ST,Median : Cutout,3,Width 0ft,37.7826581587929,-122.439353108733
196772,Pyrus calleryana :: Ornamental Pear,1200x Owen St,Median : Yard,4,,37.7706055975934,-122.396095834269
212119,Corymbia ficifolia :: Red Flowering Gum,2101x Monterey Blvd,Median : Yard,30,Width 10ft,37.7332044502098,-122.47059646305
242370,Ulmus parvifolia :: Chinese Elm,90x McCoppin St,Median : Yard,5,Width 10ft,37.7716058118802,-122.422207723609
206890,Cupressus macrocarpa :: Monterey Cypress,1651x 15th Ave,Median : Cutout,11,Width 3ft,37.7567660547203,-122.472450679848
103769,Syagrus romanzoffianum :: Queen Palm,1301 Polk St,Sidewalk: Curb side : Pot,3,3x3,37.7889386552587,-122.420531964651
8747,Olea europaea :: Olive Tree,3301 Geary Blvd,Sidewalk: Curb side : Cutout,6,3X3,37.7813620597582,-122.454409481549
90626,Arbutus 'Marina' :: Hybrid Strawberry Tree,3000X Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7742192605511,-122.490918371378
17261,Corymbia ficifolia :: Red Flowering Gum,30 Osceola Dr,Sidewalk: Curb side : Cutout,24,3X3,37.7315933721704,-122.382645286292
119699,Phoenix canariensis :: Canary Island Date Palm,6x Octavia St Frontage West,Median : Cutout,,,47.2698908128932,-138.283860688311
97576,Pyrus calleryana 'New Bradford' :: New Bradford Pear,600 Divisadero St,Sidewalk: Curb side : Cutout,3,3x3,37.7749811505558,-122.437747528771
115681,Pyrus calleryana :: Ornamental Pear,100x Octavia St Frontage East,Sidewalk: Curb side : Cutout,,4x4,37.7730540708525,-122.424086724818
716,Platanus x hispanica :: Sycamore: London Plane,6820X California St,Sidewalk: Curb side : Cutout,45,5x33,37.783693642189,-122.490958491989
12321,Ligustrum lucidum :: Glossy Privet,1001 Laguna St,Sidewalk: Curb side : Cutout,12,4X4,37.7803100168497,-122.427124950246
9306,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,240X Mansell St,Sidewalk: Curb side : Cutout,3,3X100,37.7210976210121,-122.403496526224
18086,Lophostemon confertus :: Brisbane Box,2992 Pine St,Sidewalk: Curb side : Cutout,3,3x5,37.7865670236001,-122.445078205319
91792,Platanus x hispanica 'Yarwood' :: Yarwood Sycamore,880 Harrison St,Sidewalk: Curb side : Cutout,3,3x3,37.7794275900263,-122.401440784868
21699,Fraxinus uhdei :: Shamel Ash: Evergreen Ash,1710X Webster St,Sidewalk: Curb side : Cutout,40,3x3,37.7870966340846,-122.431744616249
1014,Ulmus pumila :: Siberian Elm,1852X Alemany Blvd,Sidewalk: Curb side : Cutout,40,3X3,37.7226525409555,-122.438183116075
11362,Eucalyptus Spp :: Eucalyptus,1351X Ingalls St,Sidewalk: Curb side : Cutout,90,3X3,37.730452470679,-122.38258247713
90574,Pyrus calleryana 'Aristocrat' :: Aristocrat Callery Pear,1950 Cabrillo St,Sidewalk: Curb side : Cutout,3,3x3,37.7747292138807,-122.479798386077
24865,Acer rubrum :: Red Maple,2658 San Bruno Ave,Sidewalk: Curb side : Cutout,8,3X3,37.7281088761684,-122.403884427694
1052,Ulmus pumila :: Siberian Elm,2039X Alemany Blvd,Sidewalk: Curb side : Cutout,45,3X3,37.719402583767,-122.44012865812
86332,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,2263 25th Ave,Sidewalk: Curb side : Cutout,3,3x3,37.745329766428,-122.482369901671
17985,Maytenus boaria :: Mayten,2597 Pine St,Sidewalk: Curb side : Cutout,18,3x3,37.7872672145713,-122.438487662392
15056,Magnolia grandiflora 'Samuel Sommer' :: Samuel Sommer Magnolia,1441 Mendell St,Sidewalk: Curb side : Cutout,3,4x4,37.7343107811298,-122.390526157796
91950,Prunus serrulata 'Kwanzan' :: Kwanzan Flowering Cherry,801X Irving St,Sidewalk: Curb side : Cutout,3,3x3,37.7639807195417,-122.466338977932
22882,Lophostemon confertus :: Brisbane Box,12 Valencia St,Sidewalk: Curb side : Cutout,10,3x3,37.7723495846554,-122.422649646271
24290,Phoenix canariensis :: Canary Island Date Palm,386 Winding Way,Sidewalk: Curb side : Cutout,12,3X17,37.7097280749492,-122.438442083037
24047,Lophostemon confertus :: Brisbane Box,81 Westbrook Ct,Sidewalk: Curb side : Cutout,6,3X3,37.7349495978714,-122.38286756211
19270,Pittosporum undulatum :: Victorian Box,1989X O'Farrell St,Sidewalk: Curb side : Cutout,12,4X4,37.7826052189855,-122.437465067826
93383,Tristaniopsis laurina 'Elegant' :: Small-leaf Tristania 'Elegant',3106 Turk Blvd,Sidewalk: Curb side : Cutout,3,3x3,37.7774461588786,-122.45711151082
12718,Lophostemon confertus :: Brisbane Box,1516 Lake St,Sidewalk: Curb side : Cutout,10,3X3,37.7862458681007,-122.475893275697
3747,Lophostemon confertus :: Brisbane Box,934 Carolina St,Median : Cutout,6,18,37.756764184951,-122.400025556542
14958,Corymbia ficifolia :: Red Flowering Gum,325 Mendell St,Sidewalk: Curb side : Cutout,3,3X3,37.7413809335659,-122.384180531751
19410,Eucalyptus lehmanni :: Bushy Yate,600X Sloat Blvd,Median : Cutout,30,20,37.7347493206824,-122.477897219949
